 NUMERO_BOLETIM; DATA HORA_BOLETIM; DATA_INCLUSAO; TIPO_ACIDENTE; DESC_TIPO_ACIDENTE; COD_TEMPO; DESC_TEMPO; COD_PAVIMENTO; PAVIMENTO; COD_REGIONAL; DESC_REGIONAL; ORIGEM_BOLETIM; LOCAL_SINALIZADO; VELOCIDADE_PERMITIDA; COORDENADA_X; COORDENADA_Y; HORA_INFORMADA; INDICADOR_FATALIDADE; VALOR_UPS; DESCRIÇÃO_UPS; DATA_ALTERACAO_SMSA; VALOR_UPS_ANTIGA; DESCRIÇÃO_UPS_ANTIGA
2022-033848203-001;04/08/2022 15:40;05/08/2022 11:39; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000613665.51;0007807400.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033855127-001;05/08/2022 11:50;05/08/2022 12:48; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608546.21;0007798408.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033860838-001;05/08/2022 12:30;05/08/2022 13:37; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000603685.93;0007793923.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033863515-001;05/08/2022 13:36;05/08/2022 13:56; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;60;0000609794.91;0007801408.32;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033867830-001;05/08/2022 12:29;05/08/2022 14:17; H06001;ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607605.92;0007790817.30;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033872425-001;04/08/2022 18:20;05/08/2022 14:36; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612495.76;0007801526.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033873382-001;05/08/2022 12:25;05/08/2022 14:41; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611516.64;0007793821.99;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033873404-001;03/08/2022 12:30;05/08/2022 14:41; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000615748.73;0007798071.53;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033875670-001;04/08/2022 07:50;05/08/2022 14:50; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000604316.72;0007795341.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033879561-001;03/08/2022 21:30;05/08/2022 15:08; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610423.45;0007795101.42;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033882524-001;03/08/2022 18:15;08/08/2022 10:12; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;0000608353.61;0007796269.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033885424-001;01/08/2022 22:00;05/08/2022 15:33; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000606594.48;0007812138.59;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033888760-002;05/08/2022 15:25;05/08/2022 16:38; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000604634.51;0007790417.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033890862-001;20/06/2022 00:20;05/08/2022 15:59; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;0000614606.96;0007795271.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033897250-001;05/08/2022 16:28;05/08/2022 16:31; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608380.62;0007800055.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033900779-001;05/08/2022 16:46;05/08/2022 16:50; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613561.45;0007801096.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033910289-001;05/08/2022 16:45;05/08/2022 17:43; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000615925.46;0007798203.56;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033911004-001;05/08/2022 16:45;05/08/2022 17:47; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033918034-001;05/08/2022 18:03;05/08/2022 18:25; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000607430.39;0007809999.65;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033919812-001;30/07/2022 04:00;05/08/2022 18:36; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000610978.40;0007808813.63;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033921915-001;05/08/2022 18:21;05/08/2022 18:50; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608425.60;0007800897.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033925939-001;31/07/2022 00:02;05/08/2022 19:14; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611610.11;0007794654.12;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033928190-001;05/08/2022 17:34;05/08/2022 19:28; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607256.32;0007794775.18;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033930671-001;05/08/2022 19:39;05/08/2022 19:42; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000603430.42;0007789406.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033930840-001;05/08/2022 19:42;05/08/2022 19:43; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610219.13;0007795233.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033932445-001;05/08/2022 17:40;05/08/2022 19:55; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000604672.17;0007789183.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033934184-001;05/08/2022 18:56;05/08/2022 20:05; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000611572.36;0007803861.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033943012-001;05/08/2022 19:37;05/08/2022 20:58; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000600940.82;0007786621.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033944712-001;05/08/2022 20:37;05/08/2022 21:19; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033945639-001;05/08/2022 20:06;05/08/2022 21:14; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;2;CONCRETO       ;23;NORTE          ;POLICIA MILITAR;NÃO;110;0000610038.33;0007808907.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033947456-001;05/08/2022 20:37;05/08/2022 21:26; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;60;0000606762.00;0007791424.59;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033952615-001;05/08/2022 20:54;05/08/2022 22:01; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000602154.62;0007799022.76;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-033952719-001;05/08/2022 20:55;05/08/2022 22:01; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000603518.18;0007807477.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018317802-001;30/04/2022 13:19;30/04/2022 13:55; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000601489.90;0007788625.84;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018325733-001;30/04/2022 14:49;30/04/2022 14:51; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611017.32;0007805383.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018335622-001;30/04/2022 15:20;30/04/2022 15:57; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000606012.09;0007802925.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018336300-001;29/04/2022 00:11;30/04/2022 16:02; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609091.15;0007808628.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018342182-001;30/04/2022 16:43;30/04/2022 16:49; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018342232-001;30/04/2022 15:50;30/04/2022 16:49; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000602945.69;0007798576.93;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018344768-001;30/04/2022 17:01;30/04/2022 17:06; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613913.83;0007797124.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018349444-001;28/04/2022 12:00;30/04/2022 17:41; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000606406.96;0007793334.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018349823-001;30/04/2022 17:41;30/04/2022 17:44; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000605929.12;0007790628.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018350239-001;30/04/2022 17:09;30/04/2022 17:48; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613198.10;0007799422.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018353561-001;30/04/2022 15:33;30/04/2022 18:14; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000606340.98;0007793778.10;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018359898-001;30/04/2022 18:16;30/04/2022 18:59; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000609119.98;0007796033.35;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018362588-001;26/04/2022 18:40;30/04/2022 19:19; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612896.05;0007804430.10;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018363526-001;30/04/2022 18:03;30/04/2022 19:27; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609290.17;0007808783.99;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018397126-001;30/04/2022 23:03;30/04/2022 23:50; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;60;0000609745.15;0007801448.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018398685-001;30/04/2022 23:04;01/05/2022 00:06; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000605833.54;0007806144.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018402042-001;01/05/2022 00:41;01/05/2022 00:46; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000598832.02;0007789622.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018423730-001;01/05/2022 06:07;01/05/2022 08:10; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613630.72;0007798172.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018442687-001;01/05/2022 11:50;01/05/2022 13:11; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018446237-001;01/05/2022 11:47;01/05/2022 14:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000607845.78;0007809610.56;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018446278-001;01/05/2022 13:17;01/05/2022 14:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611984.46;0007794851.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018446302-001;01/05/2022 13:36;01/05/2022 14:01; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000611277.12;0007798637.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018448070-001;01/05/2022 13:38;01/05/2022 14:20; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000611221.72;0007803566.62;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018451045-001;01/05/2022 13:05;01/05/2022 14:42; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000607724.05;0007797917.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018456470-001;01/05/2022 15:16;01/05/2022 15:20; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000605835.52;0007798623.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018457750-001;01/05/2022 06:50;01/05/2022 15:29; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000615029.49;0007797770.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018465772-001;01/05/2022 15:56;01/05/2022 16:24; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000612430.86;0007796346.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018468920-001;01/05/2022 16:21;01/05/2022 16:51; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000612826.94;0007794914.14;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018473361-001;01/05/2022 17:22;01/05/2022 17:23; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000608355.41;0007807207.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018475122-001;01/05/2022 17:00;01/05/2022 17:35; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000607606.62;0007805278.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018488673-001;01/05/2022 16:23;01/05/2022 19:19; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000603344.15;0007789356.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018492788-001;01/05/2022 19:31;01/05/2022 19:52; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611743.28;0007795210.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018496810-002;01/05/2022 19:48;01/05/2022 20:48; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000608714.81;0007804422.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018497690-001;01/05/2022 18:52;01/05/2022 20:29; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000602084.37;0007798764.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018515336-001;01/05/2022 22:28;01/05/2022 22:52; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612197.27;0007805351.99;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018520880-001;01/05/2022 23:12;01/05/2022 23:58; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000603399.29;0007790682.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018523176-001;01/05/2022 23:36;02/05/2022 00:04; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607234.29;0007791288.65;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018524590-001;01/05/2022 23:44;02/05/2022 00:20; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607350.08;0007790644.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018532411-001;02/05/2022 02:11;02/05/2022 02:42; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608595.73;0007798327.84;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018543922-001;02/05/2022 07:00;02/05/2022 08:03; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608550.21;0007789129.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018546612-001;02/05/2022 07:04;02/05/2022 08:29; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;60;0000608504.86;0007804675.04;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018547723-001;01/05/2022 19:17;02/05/2022 08:40; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000604303.63;0007802338.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018547855-001;30/04/2022 20:30;02/05/2022 08:40; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607572.52;0007795375.10;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018550307-001;02/05/2022 06:43;02/05/2022 09:01; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018563726-001;29/04/2022 09:50;02/05/2022 10:28; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA CIVIL  ;NÃO;0;0000602025.75;0007795314.76;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018568550-001;02/05/2022 09:01;02/05/2022 11:50; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000606870.96;0007796837.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018569617-001;02/05/2022 11:05;02/05/2022 11:07; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;60;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018575523-001;01/05/2022 11:20;02/05/2022 11:48; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610636.20;0007796515.80;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2022-018577589-002;02/05/2022 11:25;02/05/2022 12:11; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;60;0000606309.40;0007796415.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
