numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon
1290401;22/07/2011 13:25;23/08/2011 00:00; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60816994.0;79732204.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1290445;22/07/2011 14:20;30/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;NI             ;NÃO INFORMADO;0;61204231.0;80124234.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1290664;22/07/2011 12:40;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60409219.0;79844880.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1290729;21/07/2011 18:10;23/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60910955.0;80901328.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1290953;22/07/2011 13:50;31/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61352347.0;79473660.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291090;22/07/2011 15:45;23/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60846450.0;80033939.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291135;22/07/2011 10:00;26/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60723560.0;81173319.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291390;22/07/2011 16:06;31/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;NI             ;NÃO;0;60678891.0;79312369.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291621;22/07/2011 17:20;23/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61022486.0;79493173.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291707;22/07/2011 15:30;23/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60364543.0;79696795.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291781;22/07/2011 15:54;23/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;60815779.0;80922061.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291950;22/07/2011 16:20;23/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60933742.0;79530049.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1291977;22/07/2011 16:30;31/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61075358.0;79682520.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292006;22/07/2011 18:00;23/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;60126369.0;78996008.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292029;22/07/2011 08:01;23/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61611657.0;80556303.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292038;22/07/2011 18:40;31/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;NI             ;SIM;0;60586289.0;80234628.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292212;22/07/2011 09:00;23/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61368080.0;80125852.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292227;22/07/2011 16:00;31/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;NI             ;SIM;0;61427410.0;80351715.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292286;22/07/2011 18:10;31/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;NI             ;NÃO INFORMADO;0;60917528.0;80470689.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292306;22/07/2011 13:31;23/08/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;PMMG           ;NÃO INFORMADO;0;60773859.0;80723677.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292382;22/07/2011 19:40;31/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60572362.0;80210724.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292749;22/07/2011 20:40;31/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61121904.0;79700871.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292947;22/07/2011 21:45;31/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;NI             ;SIM;0;60665768.0;80614440.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1292972;22/07/2011 21:10;31/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;NI             ;NÃO INFORMADO;0;60940970.0;80260538.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1293023;22/07/2011 21:50;31/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;NI             ;NÃO INFORMADO;0;61605425.0;79832612.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1293388;22/07/2011 22:40;23/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61028348.0;79937685.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1293563;22/07/2011 22:40;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;60784635.0;80924213.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1294170;23/07/2011 02:30;25/08/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61392144.0;80158553.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1294207;22/07/2011 20:30;23/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;60393458.0;78868219.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1294310;23/07/2011 03:50;25/07/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61425096.0;79749034.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1294338;23/07/2011 05:35;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61252206.0;80269554.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1294398;22/04/2011 23:50;14/09/2011 00:00; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;NI             ;NÃO INFORMADO;0;61842384.0;80653288.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;04;inf;inf
1294465;23/07/2011 03:30;25/07/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;60946923.0;79190021.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1294644;28/06/2011 09:00;29/08/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61220991.0;79652988.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;06;inf;inf
1294746;18/06/2011 18:08;21/10/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61132806.0;79573341.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;06;inf;inf
1294847;18/06/2011 09:00;21/10/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61103571.0;79789425.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;06;inf;inf
1295021;23/07/2011 09:00;25/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61186073.0;79632774.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1295088;29/06/2011 06:30;21/10/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60527437.0;79777672.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;06;inf;inf
1295542;23/07/2011 10:00;25/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;PMMG           ;NÃO INFORMADO;0;60808908.0;80452153.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1295642;23/07/2011 11:20;31/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;4;NUBLADO        ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;SIM;0;61095111.0;79759450.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1295722;23/07/2011 11:20;31/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;NI             ;NÃO INFORMADO;0;60479145.0;79208970.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1295787;23/07/2011 11:30;25/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60705908.0;80994250.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1295987;23/07/2011 11:45;31/08/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;NI             ;NÃO INFORMADO;0;60980887.0;80146194.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296151;23/07/2011 13:50;30/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60292188.0;79878334.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296270;23/07/2011 14:10;25/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61066212.0;79699848.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296298;23/07/2011 13:50;30/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;NI             ;NÃO INFORMADO;0;61056821.0;79833407.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296368;23/07/2011 14:50;30/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;NI             ;NÃO INFORMADO;0;60768368.0;79573404.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296555;23/07/2011 13:45;25/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;59941513.0;79044371.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296892;23/07/2011 15:25;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;60884075.0;80901893.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1296984;23/07/2011 15:00;30/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61022450.0;79729513.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1297427;23/07/2011 17:00;30/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;1;ASFALTO        ;21;NORDESTE       ;NI             ;NÃO INFORMADO;0;61330381.0;80457413.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1297962;23/07/2011 19:20;25/07/2011 00:00; H03002;QUEDA DE VEICULO COM VITIMA                       ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60720159.0;79666607.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1298108;23/07/2011 18:20;30/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60228991.0;79552879.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1298443;23/07/2011 19:05;30/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;NI             ;NÃO INFORMADO;0;60717529.0;79627766.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1298785;23/07/2011 22:18;30/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;NI             ;NÃO INFORMADO;0;60711592.0;79604273.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1298810;23/07/2011 21:32;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60440117.0;80002282.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1298992;23/07/2011 22:25;30/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;NI             ;NÃO INFORMADO;0;60942156.0;79569742.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1299360;23/07/2011 19:18;30/08/2011 00:00; H03002;QUEDA DE VEICULO COM VITIMA                       ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;NI             ;NÃO INFORMADO;0;60410169.0;80116049.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1299805;24/07/2011 02:30;25/07/2011 00:00; H07002;ATROPELAMENTO DE ANIMAL COM VITIMA                ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60639043.0;79528505.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1299814;24/07/2011 03:20;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61174445.0;79511624.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1299833;24/07/2011 02:30;24/08/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60627001.0;80022877.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300069;24/07/2011 04:11;24/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;60196945.0;79074162.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300239;22/07/2011 11:40;23/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60275044.0;80014679.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300323;24/07/2011 07:30;24/08/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60618984.0;81192962.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300557;24/07/2011 08:45;24/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61212378.0;79490735.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300613;24/07/2011 09:00;02/08/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61050659.0;80904166.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300799;24/07/2011 08:00;25/07/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61023180.0;79876210.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300864;23/07/2011 11:10;25/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61055513.0;79657973.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1300983;24/07/2011 08:50;02/09/2011 00:00; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61581354.0;80851404.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1301000;24/07/2011 11:00;24/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;60987128.0;79731533.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1301046;24/07/2011 11:20;05/09/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61176905.0;80538888.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1301112;24/07/2011 12:40;27/07/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61110778.0;79720235.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1301208;24/07/2011 12:55;05/09/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60690753.0;79125308.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1301393;24/07/2011 13:30;24/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61156896.0;80644322.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
1301558;24/07/2011 14:27;05/09/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61148105.0;79547597.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;07;inf;inf
